11,5,7,4,1,1,O
9,6,7,1,2,1,N
11,6,7,2,2,1,N
13,6,7,3,1,1,O
8,7,7,1,1,1,N
13,7,7,1,1,1,N
14,7,7,2,1,1,O
16,0,0,2,1,1,O
18,0,0,4,1,1,N
22,0,0,2,1,1,O
16,1,0,2,1,1,N
18,1,0,1,1,1,O
19,1,0,5,1,1,N
16,2,0,1,1,5,N
17,2,0,1,1,1,O
18,2,0,2,2,1,N
20,2,0,1,1,4,O
21,2,0,2,2,1,N
23,2,0,1,2,1,O
16,3,0,1,1,5,O
17,3,0,1,1,4,N
20,3,0,1,1,2,N
16,4,0,1,1,1,N
17,4,0,4,1,1,O
21,4,0,1,1,1,N
22,4,0,1,1,1,O
23,4,0,1,1,3,N
16,5,0,1,1,1,O
17,5,0,1,1,2,N
18,5,0,2,1,2,O
20,5,0,1,1,1,N
21,5,0,1,2,2,O
22,5,0,1,1,1,N
23,5,0,1,1,2,O
16,6,0,1,2,1,N
17,6,0,1,2,1,O
18,6,0,1,2,2,N
19,6,0,2,2,1,O
22,6,0,1,1,2,O
23,6,0,1,1,2,N
21,7,0,2,1,1,N
23,7,0,1,1,3,O
16,0,1,1,2,1,O
17,0,1,2,2,1,N
19,0,1,2,1,1,O
21,0,1,3,1,1,N
19,1,1,1,1,1,O
20,1,1,1,1,2,N
21,1,1,1,7,1,O
22,1,1,2,2,1,N
16,2,1,2,1,1,N
18,2,1,1,1,1,O
19,2,1,1,2,1,N
20,2,1,1,1,3,O
16,3,1,1,2,1,O
17,3,1,2,1,2,N
20,3,1,1,2,1,N
22,3,1,2,1,1,O
17,4,1,1,1,1,O
18,4,1,1,1,6,N
19,4,1,1,3,1,O
22,4,1,2,1,2,N
16,5,1,2,1,1,N
18,5,1,1,1,1,O
20,5,1,1,1,1,O
22,5,1,2,1,1,O
16,6,1,1,1,1,O
17,6,1,2,2,1,N
20,6,1,1,1,2,N
22,6,1,1,1,1,O
23,6,1,1,1,1,N
16,7,1,1,1,7,N
19,7,1,1,1,3,N
20,7,1,1,1,2,O
22,7,1,1,1,1,N
23,7,1,1,1,2,O
16,0,2,2,1,1,O
18,0,2,4,1,2,N
22,0,2,1,2,1,O
23,0,2,1,1,2,N
16,1,2,1,2,1,N
17,1,2,2,1,1,O
19,1,2,2,1,1,N
21,1,2,1,2,1,O
23,1,2,1,2,2,O
17,2,2,1,1,2,O
18,2,2,2,1,2,N
20,2,2,1,2,1,O
22,2,2,1,5,1,N
16,3,2,1,1,3,O
17,3,2,2,2,1,N
19,3,2,1,2,5,O
21,3,2,1,1,3,N
23,3,2,1,3,1,N
16,4,2,1,4,1,N
20,4,2,1,3,1,N
21,4,2,1,1,1,O
17,5,2,1,1,1,O
18,5,2,2,1,1,N
21,5,2,1,2,2,N
17,6,2,1,2,1,N
18,6,2,2,1,1,O
23,6,2,1,2,1,O
18,7,2,2,1,2,N
20,7,2,3,1,1,O
16,0,3,1,1,2,N
17,0,3,1,1,5,O
18,0,3,4,1,1,N
22,0,3,1,1,1,O
23,0,3,1,1,1,N
16,1,3,1,1,1,O
17,1,3,3,1,1,N
20,1,3,1,2,1,O
21,1,3,2,1,1,N
23,1,3,1,6,1,O
16,2,3,1,1,2,N
17,2,3,1,1,1,O
18,2,3,2,1,1,N
21,2,3,1,6,1,N
22,2,3,1,2,1,O
16,3,3,1,1,2,O
17,3,3,1,1,1,N
18,3,3,2,1,2,O
20,3,3,1,1,1,N
16,4,3,1,1,1,N
17,4,3,1,1,2,O
18,4,3,1,1,4,N
19,4,3,2,1,1,O
22,4,3,1,2,1,N
16,5,3,1,2,1,O
17,5,3,1,1,2,N
18,5,3,1,2,2,O
19,5,3,1,3,1,N
20,5,3,1,2,1,O
17,6,3,1,2,1,O
22,6,3,1,1,2,O
16,7,3,1,1,5,N
18,7,3,1,1,4,N
20,7,3,1,1,2,N
22,7,3,2,1,1,N
16,0,4,1,3,1,N
17,0,4,2,1,3,O
19,0,4,1,1,1,N
20,0,4,1,2,1,O
21,0,4,2,1,2,N
23,0,4,1,1,3,O
17,1,4,1,1,2,O
18,1,4,1,1,1,N
19,1,4,1,1,1,O
21,1,4,2,1,1,O
23,1,4,1,3,1,N
17,2,4,1,1,2,N
18,2,4,1,2,1,O
19,2,4,2,1,2,N
21,2,4,1,1,3,O
22,2,4,1,2,2,N
16,3,4,2,2,1,O
19,3,4,2,1,3,O
21,3,4,1,2,1,N
18,4,4,1,1,3,N
19,4,4,1,2,3,O
20,4,4,1,1,3,N
22,4,4,2,1,1,O
16,5,4,1,1,2,O
17,5,4,1,3,1,N
18,5,4,1,2,1,O
20,5,4,2,1,1,O
22,5,4,2,1,1,N
16,6,4,1,2,3,N
19,6,4,3,1,1,N
22,6,4,1,2,1,O
23,6,4,1,2,1,N
18,7,4,1,1,3,N
19,7,4,1,1,1,O
20,7,4,2,1,1,N
16,0,5,4,1,1,O
20,0,5,3,1,1,N
23,0,5,1,2,1,O
16,1,5,3,1,1,O
19,1,5,2,2,1,N
21,1,5,1,4,1,O
22,1,5,1,3,1,N
16,2,5,1,1,2,O
17,2,5,2,3,1,N
23,2,5,1,3,2,N
16,3,5,1,2,1,N
19,3,5,2,1,2,O
19,4,5,1,3,2,O
20,4,5,1,1,2,N
22,4,5,1,2,1,O
16,5,5,3,1,1,O
20,5,5,1,1,1,O
21,5,5,1,1,1,N
23,5,5,1,2,1,O
16,6,5,1,2,2,N
17,6,5,1,1,3,O
18,6,5,1,2,1,N
20,6,5,1,1,1,N
21,6,5,1,1,2,O
22,6,5,1,2,3,N
17,7,5,1,1,2,N
19,7,5,1,1,3,N
20,7,5,1,1,1,O
21,7,5,1,1,3,N
23,7,5,1,1,1,N
16,0,6,1,2,1,N
17,0,6,2,1,1,O
19,0,6,2,1,1,N
21,0,6,3,1,1,O
17,1,6,2,1,2,N
19,1,6,1,6,1,O
20,1,6,4,1,1,N
16,2,6,2,1,1,O
18,2,6,1,4,1,N
20,2,6,1,1,1,N
21,2,6,1,1,1,O
22,2,6,2,1,1,N
16,3,6,2,1,1,N
20,3,6,1,1,2,O
21,3,6,1,1,1,N
22,3,6,1,2,1,O
23,3,6,1,2,1,N
16,4,6,1,1,1,O
17,4,6,1,1,1,N
20,4,6,1,2,1,N
21,4,6,1,3,1,O
16,5,6,1,3,1,N
17,5,6,1,2,1,O
22,5,6,1,3,1,N
23,5,6,1,1,1,O
18,6,6,1,1,2,O
20,6,6,1,1,1,O
23,6,6,1,1,1,N
17,7,6,5,1,1,N
23,7,6,1,1,2,O
16,0,7,2,1,1,O
18,0,7,2,2,1,N
20,0,7,1,1,1,O
21,0,7,1,1,1,N
22,0,7,1,2,1,O
23,0,7,1,2,1,N
16,1,7,1,1,1,O
17,1,7,1,2,1,N
20,1,7,1,1,1,N
21,1,7,1,1,1,O
16,2,7,1,1,1,N
18,2,7,1,2,1,N
19,2,7,2,1,1,O
21,2,7,2,1,1,N
23,2,7,1,2,1,O
16,3,7,2,1,1,O
19,3,7,1,2,1,N
20,3,7,2,1,1,O
22,3,7,1,2,1,N
16,4,7,1,1,1,N
17,4,7,2,1,1,O
20,4,7,1,2,1,O
21,4,7,1,4,1,N
23,4,7,1,2,1,N
16,5,7,1,2,1,O
17,5,7,2,1,1,N
19,5,7,1,2,1,O
22,5,7,1,1,1,O
17,6,7,2,2,1,O
20,6,7,1,2,1,N
22,6,7,1,2,1,N
23,6,7,1,2,1,O
16,7,7,1,1,1,N
19,7,7,1,1,1,N
24,0,0,1,2,1,N
25,0,0,3,2,1,O
28,0,0,2,1,1,N
30,0,0,1,3,1,O
31,0,0,1,1,6,N
28,1,0,1,1,1,N
29,1,0,1,4,1,O
31,1,0,1,2,1,O
24,2,0,3,1,1,O
27,2,0,1,1,1,N
28,2,0,1,5,1,O
24,3,0,3,1,1,N
27,3,0,1,3,1,O
30,3,0,2,1,1,N
24,4,0,1,3,1,N
25,4,0,2,1,1,O
30,4,0,1,2,1,O
31,4,0,1,1,6,N
25,5,0,1,1,3,O
26,5,0,1,3,1,N
29,5,0,1,2,1,N
31,5,0,1,1,2,O
25,6,0,1,1,1,N
27,6,0,1,1,1,N
30,6,0,2,1,2,N
24,7,0,2,1,1,O
27,7,0,1,1,1,O
28,7,0,1,1,1,N
29,7,0,1,1,1,O
30,7,0,1,1,3,N
31,7,0,1,1,2,O
24,0,1,3,1,1,N
27,0,1,1,3,1,O
28,0,1,1,1,1,N
29,0,1,1,4,1,O
30,0,1,2,1,3,N
24,1,1,1,2,2,O
25,1,1,2,2,1,N
28,1,1,1,1,6,O
30,1,1,2,1,1,O
28,2,1,1,1,1,N
30,2,1,1,3,1,O
31,2,1,1,1,1,N
24,3,1,2,2,1,N
26,3,1,1,5,1,O
27,3,1,1,1,1,N
28,3,1,1,5,1,O
31,3,1,1,1,1,O
27,4,1,1,1,1,O
29,4,1,1,2,1,N
31,4,1,1,1,5,N
24,5,1,2,2,1,O
27,5,1,1,1,1,N
30,5,1,1,3,1,N
31,5,1,1,1,1,O
27,6,1,1,1,2,O
29,6,1,1,1,1,O
31,6,1,1,1,2,N
24,7,1,1,1,2,N
25,7,1,1,1,1,O
27,7,1,1,1,1,N
29,7,1,1,1,4,N
31,7,1,1,1,1,O
24,0,2,1,3,1,O
25,0,2,3,1,2,N
28,0,2,1,4,1,O
29,0,2,3,1,1,N
25,1,2,2,1,1,N
27,1,2,1,3,2,O
29,1,2,1,2,1,O
30,1,2,2,1,2,N
25,2,2,1,1,2,O
26,2,2,1,1,3,N
30,2,2,1,4,1,N
31,2,2,1,1,3,O
24,3,2,2,1,1,N
26,3,2,1,4,1,O
29,3,2,1,1,1,N
31,3,2,1,5,1,N
24,4,2,1,1,1,O
25,4,2,1,1,2,N
27,4,2,2,1,1,N
29,4,2,1,1,1,O
24,5,2,1,3,1,N
25,5,2,1,1,1,O
27,5,2,1,3,1,O
28,5,2,2,2,1,N
25,6,2,1,2,1,N
30,6,2,1,1,1,O
26,7,2,1,1,1,N
28,7,2,1,1,4,O
29,7,2,2,1,1,N
24,0,3,5,1,1,N
29,0,3,1,1,1,O
30,0,3,2,2,1,N
24,1,3,5,1,1,O
29,1,3,1,2,2,N
24,2,3,1,3,1,N
25,2,3,1,2,1,O
26,2,3,1,1,2,N
27,2,3,2,2,1,O
30,2,3,1,1,1,N
31,2,3,1,2,2,O
26,3,3,1,2,2,O
29,3,3,2,1,1,O
25,4,3,1,2,1,N
27,4,3,1,1,5,N
28,4,3,1,1,1,O
29,4,3,1,1,5,N
30,4,3,1,2,3,O
31,4,3,1,2,1,N
24,5,3,1,3,1,O
26,5,3,1,2,2,N
27,5,3,1,1,2,O
28,5,3,1,1,2,N
29,5,3,1,2,1,O
25,6,3,1,2,1,O
27,6,3,1,2,1,N
28,6,3,1,2,3,O
30,6,3,1,1,1,N
31,6,3,1,1,2,O
26,7,3,1,1,1,O
29,7,3,1,1,2,N
30,7,3,1,1,2,O
31,7,3,1,1,1,N
24,0,4,3,2,1,O
27,0,4,3,1,1,N
30,0,4,1,3,1,O
31,0,4,1,2,2,N
27,1,4,1,4,1,N
28,1,4,1,2,2,O
29,1,4,1,2,1,N
24,2,4,1,1,2,O
25,2,4,2,1,1,N
31,2,4,1,2,1,O
24,3,4,1,4,1,N
25,3,4,2,2,1,O
28,3,4,1,3,1,N
29,3,4,1,1,1,O
30,3,4,1,1,1,N
29,4,4,1,1,4,N
30,4,4,1,4,1,O
31,4,4,1,1,2,N
25,5,4,2,2,1,N
27,5,4,1,2,1,O
29,5,4,1,1,1,O
31,5,4,1,3,1,O
28,6,4,1,2,2,O
29,6,4,1,2,1,N
24,7,4,2,1,1,O
26,7,4,2,1,2,N
24,0,5,1,1,2,N
25,0,5,1,1,1,O
26,0,5,1,1,3,N
27,0,5,2,3,1,O
29,0,5,3,1,1,N
24,1,5,1,2,1,O
25,1,5,1,1,1,N
26,1,5,1,2,2,O
29,1,5,1,1,2,O
30,1,5,2,2,1,N
25,2,5,1,3,1,O
29,2,5,1,4,2,N
24,3,5,1,1,3,N
26,3,5,2,2,1,N
28,3,5,1,1,3,O
30,3,5,1,3,1,O
31,3,5,1,2,1,N
24,4,5,1,1,1,O
28,4,5,1,1,1,N
24,5,5,2,1,1,N
26,5,5,1,2,1,O
27,5,5,1,3,1,N
28,5,5,1,3,1,O
31,5,5,1,1,1,O
24,6,5,1,2,1,N
25,6,5,1,2,1,O
29,6,5,1,2,1,O
30,6,5,2,1,3,N
26,7,5,1,1,2,N
30,7,5,1,1,1,N
31,7,5,1,1,1,O
24,0,6,7,1,1,N
31,0,6,1,2,2,O
24,1,6,1,4,1,N
25,1,6,2,3,1,O
27,1,6,1,1,1,N
28,1,6,3,1,1,O
27,2,6,1,2,1,O
28,2,6,2,1,1,N
30,2,6,1,2,2,O
31,2,6,1,1,2,N
28,3,6,1,3,1,O
29,3,6,1,4,1,N
31,3,6,1,2,2,O
25,4,6,3,1,1,N
30,4,6,1,1,2,N
24,5,6,2,1,1,O
26,5,6,2,2,1,N
30,5,6,1,1,1,O
31,5,6,1,3,2,N
24,6,6,1,1,2,N
25,6,6,1,1,1,O
28,6,6,1,2,1,N
30,6,6,1,1,2,N
24,7,6,1,1,1,O
25,7,6,2,1,1,N
27,7,6,1,1,2,O
29,7,6,2,1,1,O
24,0,7,1,1,1,O
25,0,7,2,1,1,N
27,0,7,3,1,1,O
30,0,7,1,2,1,N
31,0,7,1,2,1,O
24,1,7,1,1,1,N
25,1,7,1,2,1,O
26,1,7,1,4,1,N
27,1,7,1,1,1,O
28,1,7,2,1,1,N
24,2,7,1,1,1,O
27,2,7,1,1,1,N
28,2,7,1,2,1,O
29,2,7,1,1,1,N
30,2,7,1,2,1,O
31,2,7,1,1,1,N
24,3,7,2,1,1,N
27,3,7,1,1,1,O
29,3,7,1,1,1,O
31,3,7,1,2,1,O
24,4,7,2,1,1,O
27,4,7,4,1,1,N
24,5,7,1,3,1,N
25,5,7,4,1,1,O
